"","atomic_number","element","symbol","atomic_weight","period","group","phase","most_stable_crystal","type","ionic_radius","atomic_radius","electronegativity","first_ionization_potential","density","melting_point_k","boiling_point_k","isotopes","discoverer","year_of_discovery","specific_heat_capacity","display_row","display_column","year","percentage","chemical"
"135",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2022,0.951660525609429,"Organometallic"
"136",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,1996,1.94571818069154,"Rare-Earths"
"137",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,1997,1.3751507840772,"Rare-Earths"
"138",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,1998,1.64684354986276,"Rare-Earths"
"139",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,1999,1.31271554121704,"Rare-Earths"
"140",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2000,1.84144445773048,"Rare-Earths"
"141",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2001,1.35045677214352,"Rare-Earths"
"142",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2002,2.40167072746258,"Rare-Earths"
"143",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2003,1.6646529735535,"Rare-Earths"
"144",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2004,1.86733875587123,"Rare-Earths"
"145",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2005,2.15990905646078,"Rare-Earths"
"146",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2006,2.02929875120077,"Rare-Earths"
"147",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2007,1.97261545602228,"Rare-Earths"
"148",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2008,2.45651151857076,"Rare-Earths"
"149",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2009,2.72470322215941,"Rare-Earths"
"150",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2010,2.97346264520942,"Rare-Earths"
"151",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2011,3.42383600479773,"Rare-Earths"
"152",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2012,3.58644245927483,"Rare-Earths"
"153",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2013,3.06004618937644,"Rare-Earths"
"154",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2014,2.52459016393443,"Rare-Earths"
"155",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2015,4.35639660950128,"Rare-Earths"
"156",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2016,4.05727923627685,"Rare-Earths"
"157",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2017,3.60985768830267,"Rare-Earths"
"158",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2018,3.17206325301205,"Rare-Earths"
"159",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2019,3.07940117490999,"Rare-Earths"
"160",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2020,3.53363751092127,"Rare-Earths"
"161",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2021,2.92221297836938,"Rare-Earths"
"162",3,"Lithium","Li",6.941,2,1,"solid","bcc","Alkali Metal",0.76,2.1,0.98,5.3917,0.534,453.85,1615,5,"Arfvedson",1817,3.582,2,1,2022,5.06707946336429,"Rare-Earths"
"163",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1996,0.0570347134005652,"Organometallic"
"164",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1997,0.192631245275658,"Organometallic"
"165",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1998,0.0730905104153977,"Organometallic"
"166",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1999,0.0171157513814856,"Organometallic"
"167",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2000,0.0195747387995791,"Organometallic"
"168",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2001,0.0669760321484954,"Organometallic"
"169",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2002,0.0964615095049878,"Organometallic"
"170",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2003,0.243847369609393,"Organometallic"
"171",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2004,0.120298703951699,"Organometallic"
"172",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2005,0.153874004344678,"Organometallic"
"173",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2006,0.301890094504725,"Organometallic"
"174",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2007,0.222653947741809,"Organometallic"
"175",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2008,0.136604023964249,"Organometallic"
"176",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2009,0.0740727358132644,"Organometallic"
"177",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2010,0.103603085069644,"Organometallic"
"178",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2011,0.0874873999125126,"Organometallic"
"179",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2012,0.0264399609502115,"Organometallic"
"180",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2013,0.0250354669114579,"Organometallic"
"181",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2014,0.0527148128624143,"Organometallic"
"182",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2015,0.0263683278713226,"Organometallic"
"183",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2016,0.0162588407446549,"Organometallic"
"184",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2017,0.0269495081714759,"Organometallic"
"185",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2018,0.075187969924812,"Organometallic"
"186",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2019,0.191627358490566,"Organometallic"
"187",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2020,0.161540449728612,"Organometallic"
"188",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2021,0.153891416027338,"Organometallic"
"189",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2022,0.0244015519387033,"Organometallic"
"190",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1996,0.0371793282934688,"Rare-Earths"
"191",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1997,NA,"Rare-Earths"
"192",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1998,0.114364135407136,"Rare-Earths"
"193",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,1999,NA,"Rare-Earths"
"194",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2000,0.0119574315437044,"Rare-Earths"
"195",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2001,0.0132397722759169,"Rare-Earths"
"196",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2002,0.104420466411417,"Rare-Earths"
"197",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2003,NA,"Rare-Earths"
"198",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2004,0.0458242639477603,"Rare-Earths"
"199",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2005,NA,"Rare-Earths"
"200",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2006,0.0120076849183477,"Rare-Earths"
"201",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2007,0.0580181016477141,"Rare-Earths"
"202",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2008,NA,"Rare-Earths"
"203",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2009,NA,"Rare-Earths"
"204",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2010,NA,"Rare-Earths"
"205",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2011,NA,"Rare-Earths"
"206",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2012,NA,"Rare-Earths"
"207",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2013,0.0115473441108545,"Rare-Earths"
"208",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2014,0.0327868852459016,"Rare-Earths"
"209",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2015,NA,"Rare-Earths"
"210",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2016,NA,"Rare-Earths"
"211",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2017,NA,"Rare-Earths"
"212",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2018,0.235316265060241,"Rare-Earths"
"213",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2019,0.0284252416145537,"Rare-Earths"
"214",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2020,0.0194155907193476,"Rare-Earths"
"215",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2021,0.0103993344425957,"Rare-Earths"
"216",4,"Beryllium","Be",9.012182,2,2,"solid","hex","Alkaline Earth Metal",0.35,1.4,1.57,9.3227,1.85,1560.15,2742,6,"Vaulquelin",1798,1.825,2,2,2022,0.0206398348813209,"Rare-Earths"
"217",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1996,7.24081611489902,"Organometallic"
"218",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1997,7.41264538782278,"Organometallic"
"219",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1998,7.91813862833475,"Organometallic"
"220",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1999,6.34994376253118,"Organometallic"
"221",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2000,8.05745185837676,"Organometallic"
"222",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2001,9.30488446634454,"Organometallic"
"223",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2002,8.78035008469791,"Organometallic"
"224",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2003,8.21404380221269,"Organometallic"
"225",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2004,8.54120798057062,"Organometallic"
"226",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2005,8.57395003620565,"Organometallic"
"227",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2006,8.33479173958698,"Organometallic"
"228",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2007,7.85837462618148,"Organometallic"
"229",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2008,6.55699315028394,"Organometallic"
"230",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2009,6.86708460551752,"Organometallic"
"231",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2010,7.07378841947738,"Organometallic"
"232",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2011,6.88107419311893,"Organometallic"
"233",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2012,7.45403514480963,"Organometallic"
"234",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2013,7.9662855712259,"Organometallic"
"235",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2014,7.30185182036152,"Organometallic"
"236",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2015,7.4000828718876,"Organometallic"
"237",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2016,7.5075197138444,"Organometallic"
"238",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2017,8.0559779784019,"Organometallic"
"239",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2018,7.62322472848789,"Organometallic"
"240",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2019,7.51347708894879,"Organometallic"
"241",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2020,7.57732402860343,"Organometallic"
"242",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2021,8.16303437662661,"Organometallic"
"243",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2022,7.88658158658891,"Organometallic"
"244",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1996,5.71322344776304,"Rare-Earths"
"245",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1997,5.3437876960193,"Rare-Earths"
"246",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1998,4.82616651418115,"Rare-Earths"
"247",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,1999,4.83924796974079,"Rare-Earths"
"248",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2000,5.66782255171589,"Rare-Earths"
"249",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2001,5.85197934595525,"Rare-Earths"
"250",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2002,5.02378466179371,"Rare-Earths"
"251",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2003,3.97368774332125,"Rare-Earths"
"252",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2004,5.69366479550922,"Rare-Earths"
"253",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2005,5.01452570418088,"Rare-Earths"
"254",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2006,4.91114313160423,"Rare-Earths"
"255",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2007,4.25852866094221,"Rare-Earths"
"256",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2008,5.06582040432534,"Rare-Earths"
"257",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2009,4.6127755794234,"Rare-Earths"
"258",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2010,5.13694980283491,"Rare-Earths"
"259",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2011,5.26660124304874,"Rare-Earths"
"260",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2012,5.47819232790331,"Rare-Earths"
"261",5,"Boron","B",10.811,2,13,"solid","rho","Metalloid",0.23,1.2,2.04,8.298,2.34,2573.15,4200,6,"Gay-Lussac",1808,1.026,2,13,2013,4.90762124711316,"Rare-Earths"
